accident_id,time,base_sub_base,county,road,place,vehicles_involved,accident_details,gender,age,cause_code,victim_type,number,date,county_raw,gender_raw,victim_type_raw,age_raw,age_numeric,age_category,age_group,date_raw,year,month,month_name,day,day_name,time_raw,hour,minute,time_period,cause_code_raw,cause_group,vehicles_involved_raw,motorcycle,matatu,bus,lorry_truck,pickup,tractor,car_suv,unknown_vehicle,trailer_tanker,vehicle_classified,van_minivan,unspecified_vehicle,is_synthetic,synthetic_note
631,2320,MAKINDU,MAKUENI,WOTE MAKINDU,KISINGIONI AREA,KMDS561W HONDA,M/CYCLE RAMMED AT THE REAR OF A P/CYCLIST,MALE,A,7.0,PEDAL CYCLIST,1.0,2017-08-05 00:00:00,MAKUENI,M,P/CYCLIST,A,,ADULT,,08/05,2017,8,August,5,Saturday,2320,23.0,20.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,KMDS561W HONDA,False,False,False,False,False,False,False,False,False,False,False,True,False,
619,545,DTEO EMBAKAZI,NAIROBI,EASTERN BY PASS,NEAR GSU TRAINING SCHOOL,KBY 312U PRADO & KMDM 955G SHYNREY,THE PRADO HIT THE M/CYCLE,MALE,28,50.0,MOTORCYCLIST,1.0,2017-08-07 00:00:00,NAIROBI,M,M/CYCLIST,28,28.0,NUMERIC AGE,25-34,08/07,2017,8,August,7,Monday,545,5.0,45.0,MORNING,50.0,DRIVER / CYCLIST BEHAVIOUR,KBY 312U PRADO & KMDM 955G SHYNREY,False,False,False,False,False,False,True,False,False,True,False,False,False,
620,620,KIRITIRI,EMBU,KIVAA-EMBU,KIRITIRI MARKET,KAV 417C N/SALOON,"THE VEHICLE HAD A TYRE BBURST, LOSING CONTROL AND ROLLED",FEMALE,33,79.0,PASSENGER,1.0,2017-08-07 00:00:00,EMBU,F,PASSENGER,33,33.0,NUMERIC AGE,25-34,08/07,2017,8,August,7,Monday,620,6.0,20.0,MORNING,79.0,VEHICLE DEFECT,KAV 417C N/SALOON,False,False,False,False,False,False,True,False,False,True,False,False,False,
621,1300,NYERI,NYERI,MARWA-KIGANJO,AT KAGUMO HIGH SCHOOL,83 KA 84 LORRY,"THE VEHICLE HAD A TYRE BBURST, LOSING CONTROL AND LANDED",MALE,A,79.0,PASSENGER,1.0,2017-08-07 00:00:00,NYERI,M,PASSENGER,A,,ADULT,,08/07,2017,8,August,7,Monday,1300,13.0,0.0,AFTERNOON,79.0,VEHICLE DEFECT,83 KA 84 LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
622,1830,DTEO STAREHE,NAIROBI,FIRST AVENUE,AT JUNCTION OF THIRD STREET EISTLEIGH,KBA 255A I/M/BUS,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,30,98.0,PEDESTRIAN,1.0,2017-08-07 00:00:00,NAIROBI,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,08/07,2017,8,August,7,Monday,1830,18.0,30.0,EVENING,98.0,CAUSE NOT TRACED,KBA 255A I/M/BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
623,1800,KISII,KISII,KISII-KISUMU,AT MOSOCHO AREA,GKB 557R T/L/CRUISER & KMEC 349T BAJAJ,HEAD ON COLLISION,MALE,A,37.0,MOTORCYCLIST,1.0,2017-08-07 00:00:00,KISII,M,M/CYCLIST,A,,ADULT,,08/07,2017,8,August,7,Monday,1800,18.0,0.0,EVENING,37.0,DRIVER / CYCLIST BEHAVIOUR,GKB 557R T/L/CRUISER & KMEC 349T BAJAJ,True,False,False,False,False,False,True,False,False,True,False,False,False,
624,2200,ISINYA,KAJIADO,ISINYA-KITENGELA,KENCHIC NEAR KENOL PETROL STATION,KCH 968N I/M/BUS,THE PASSENGER FELL DOWN WHILE THE VEHICLE WAS IN MOTION,MALE,27,70.0,PASSENGER,1.0,2017-08-07 00:00:00,KAJIADO,M,PASSENGER,27,27.0,NUMERIC AGE,25-34,08/07,2017,8,August,7,Monday,2200,22.0,0.0,NIGHT,70.0,PASSENGER / ATTENDANT,KCH 968N I/M/BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
625,2200,NAROMORU,NYERI,NYERI-NANYUKI,NATIONAL OIL PETROL STATION,KBZ 835Q FIELDER & KMCN 376Y TIGER,HEAD ON COLLISION,MALE,40,40.0,MOTORCYCLIST,1.0,2017-08-07 00:00:00,NYERI,M,M/CYCLIST,40,40.0,NUMERIC AGE,35-44,08/07,2017,8,August,7,Monday,2200,22.0,0.0,NIGHT,40.0,DRIVER / CYCLIST BEHAVIOUR,KBZ 835Q FIELDER & KMCN 376Y TIGER,False,False,False,False,False,False,True,False,False,True,False,False,False,
613,1830,KITUI,KITUI,KYUSINI-MUTHA,NDAKANI,KBA 487G ISUZU CANTER,THE VEHICLE ROLLED,MALE,A,7.0,PASSENGER,1.0,2017-08-08 00:00:00,KITUI,M,PASSENGER,A,,ADULT,,08/08,2017,8,August,8,Tuesday,1830,18.0,30.0,EVENING,7.0,DRIVER / CYCLIST BEHAVIOUR,KBA 487G ISUZU CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
614,2300,LARI,KIAMBU,NAIVASHA-NAIROBI,NYAMBANE,KBP 875X TOYOTA PROBOX & KMCY 276J TIGER,THE VEHICLE HIT THE MOTOR CYCLE,MALE,A,29.0,MOTORCYCLIST,1.0,2017-08-08 00:00:00,KIAMBU,M,M/CYCLIST,A,,ADULT,,08/08,2017,8,August,8,Tuesday,2300,23.0,0.0,NIGHT,29.0,DRIVER / CYCLIST BEHAVIOUR,KBP 875X TOYOTA PROBOX & KMCY 276J TIGER,False,False,False,False,False,False,True,False,False,True,False,False,False,
615,1730,KENDU BAY,HOMA BAY,KENDU BAY-KATITO,NYAKWERE,KCK 444J TOYOTA HIACE,THE VEHICLE LOST CONTROL AND ROLLED SEVERALLY,MALE,A,26.0,DRIVER,1.0,2017-08-08 00:00:00,HOMA BAY,M,DRIVER,A,,ADULT,,08/08,2017,8,August,8,Tuesday,1730,17.0,30.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KCK 444J TOYOTA HIACE,False,False,False,False,False,False,False,False,False,True,True,False,False,
616,1830,INDO AREA,NAIROBI,UHURU HIGH WAY,BUNYALA ROUND ABOUT,KBW 086T ISUZU BUS,THE VEHICLE LOST CONTROL AND ROLLED SEVERALLY,MALE,A,26.0,DRIVER,1.0,2017-08-08 00:00:00,NAIROBI,M,DRIVER,A,,ADULT,,08/08,2017,8,August,8,Tuesday,1830,18.0,30.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBW 086T ISUZU BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
617,1630,BUSIA,BUSIA,BUSIA-MUMIAS,OCHUDE,KBU 987R NISSAN AD,THE VEHICLE HIT A PEDAL CYCLIST,MALE,J,7.0,PEDAL CYCLIST,1.0,2017-08-08 00:00:00,BUSIA,M,PEDAL CYCLIST,J,,JUVENILE,,08/08,2017,8,August,8,Tuesday,1630,16.0,30.0,AFTERNOON,7.0,DRIVER / CYCLIST BEHAVIOUR,KBU 987R NISSAN AD,False,False,False,False,False,False,False,False,False,False,False,True,False,
618,1740,KERICHO,KERICHO,KERICHO-NAKURU,CHEPSIR,KAK 020E T/COROLLA,THE VEHICLE LOST CONTROL AND ROLLED SEVERALLY,MALE,A,26.0,DRIVER,1.0,2017-08-08 00:00:00,KERICHO,M,DRIVER,A,,ADULT,,08/08,2017,8,August,8,Tuesday,1740,17.0,40.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KAK 020E T/COROLLA,False,False,False,False,False,False,True,False,False,True,False,False,False,
610,810,MAKONGENI,NAIROBI,JOGOO,NEAR DC STAGE,KBQ 194J ISUZU BUS (EMBASSAVA SACCO),THE PASSENGER FELL DOWN WHILE THE VEHICLE WAS IN MOTION,MALE,36,70.0,PASSENGER,1.0,2017-08-09 00:00:00,NAIROBI,M,PASSENGER,36,36.0,NUMERIC AGE,35-44,08/09,2017,8,August,9,Wednesday,810,8.0,10.0,MORNING,70.0,PASSENGER / ATTENDANT,KBQ 194J ISUZU BUS (EMBASSAVA SACCO),False,False,True,False,False,False,False,False,False,True,False,False,False,
611,900,MATUU,MACHAKOS,KIVAA-EMBU,NEAR KIVAA SECONDARY SCHOOL,UNKNOWN,HIT & RUN,MALE,42,98.0,PEDESTRIAN,1.0,2017-08-09 00:00:00,MACHAKOS,M,PEDESTRIAN,42,42.0,NUMERIC AGE,35-44,08/09,2017,8,August,9,Wednesday,900,9.0,0.0,MORNING,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
612,2130,GITHUNGURI,KIAMBU,,KWA MAIKO TRADING CENTRE,KBG 733R I/D/ MAX,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,31,38.0,PEDESTRIAN,1.0,2017-08-09 00:00:00,KIAMBU,M,PEDESTRIAN,31,31.0,NUMERIC AGE,25-34,08/09,2017,8,August,9,Wednesday,2130,21.0,30.0,NIGHT,38.0,DRIVER / CYCLIST BEHAVIOUR,KBG 733R I/D/ MAX,False,False,False,False,False,False,False,False,False,False,False,True,False,
609,1730,BUSIA,BUSIA,BUTULA-MUMIAS,TONGILO,KCL 801U TOYOTA PROBOX,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,5,98.0,PEDESTRIAN,1.0,2017-08-10 00:00:00,BUSIA,F,PEDESTRIAN,5,5.0,NUMERIC AGE,0-17,08/10,2017,8,August,10,Thursday,1730,17.0,30.0,EVENING,98.0,CAUSE NOT TRACED,KCL 801U TOYOTA PROBOX,False,False,False,False,False,False,True,False,False,True,False,False,False,
596,430,JUJA,KIAMBU,NAIROBI THIKA,JUJA FLY OVER,KCA 105M ISUZU CANTER,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,60.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,KIAMBU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,430,4.0,30.0,NIGHT,60.0,PEDESTRIAN BEHAVIOUR,KCA 105M ISUZU CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
597,1900,DAGORETTI,NAIROBI,WAIYAKI WAY,MOUNTAIN VIEW,UNKNOWN,HIT AND RUN,MALE,A,,PEDESTRIAN,1.0,2017-08-11 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,1900,19.0,0.0,EVENING,,NOT RECORDED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
598,2000,ATHI RIVER,MACHAKOS,,,KCL 549H TOYOTA PASSO AND KMCP 129J,THE VEHICLE KNOCKED DOWN THE VICTIM,UNKNOWN,J,8.0,PILLION PASSENGER,1.0,2017-08-11 00:00:00,MACHAKOS,J,PILLION PASSENGER,J,,JUVENILE,,08/11,2017,8,August,11,Friday,2000,20.0,0.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KCL 549H TOYOTA PASSO AND KMCP 129J,False,False,False,False,False,False,True,False,False,True,False,False,False,
599,2230,KIKUYU,KIAMBU,THOGOTO GIKAMBURA,SOUTHERN BY PASS FLY OVER,GKB 743E AND KCB 867E/KAX 965Z T/SALOON,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,7.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,KIAMBU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,2230,22.0,30.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,GKB 743E AND KCB 867E/KAX 965Z T/SALOON,False,False,False,False,False,False,True,False,False,True,False,False,False,
600,2330,RUIRU,KIAMBU,NAIROBI THIKA SERVICE LANE,KIHUNGURO SHELL PETROL STATION,UNKNOWN,HIT AND RUN,MALE,30,60.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,KIAMBU,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,08/11,2017,8,August,11,Friday,2330,23.0,30.0,NIGHT,60.0,PEDESTRIAN BEHAVIOUR,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
601,,KIKUYU,KIAMBU,GIKAMBURA NDEIYA ROAD,GIKAMBURA SHOPPING CENTRE,UNKNOWN,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,KIAMBU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,,,,UNKNOWN,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
602,2300,MAGUMU,NYANDARUA,FLYOVER NJAMBINI ROAD,MWENDANDU TRADIND CENTRE,KMCL 800W,THE CYCLE KNOCKED DOWN THE VICTIM AND LANDED INTO A DITCH,MALE,A,68.0,MOTORCYCLIST,1.0,2017-08-11 00:00:00,NYANDARUA,M,M/CYCLIST,A,,ADULT,,08/11,2017,8,August,11,Friday,2300,23.0,0.0,NIGHT,68.0,PEDESTRIAN BEHAVIOUR,KMCL 800W,False,False,False,False,False,False,False,False,False,False,False,True,False,
603,2300,MAGUMU,NYANDARUA,FLYOVER NJAMBINI ROAD,MWENDANDU TRADIND CENTRE,KMCL 800W,THE CYCLE KNOCKED DOWN THE VICTIM AND LANDED INTO A DITCH,MALE,A,68.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,NYANDARUA,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,2300,23.0,0.0,NIGHT,68.0,PEDESTRIAN BEHAVIOUR,KMCL 800W,False,False,False,False,False,False,False,False,False,False,False,True,False,
604,10,MOLO,NAKURU,MOLO TOWNSHIP,MOLO TOWNSHIP,UNKNOWN,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,NAKURU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,10,0.0,10.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
605,2000,MAI MAHIU,NAKURU,MAI MAHIU,MAI MAHIU TOWNSHIP,KCC 844W TANKER,THE VICTIM FELL FROM THE TANKER,MALE,A,67.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,NAKURU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,2000,20.0,0.0,EVENING,67.0,PEDESTRIAN BEHAVIOUR,KCC 844W TANKER,False,False,False,False,False,False,False,False,True,True,False,False,False,
606,,NAKURU,NAKURU,NAKURU ELEMENTAITA,NGOROFA AREA,KCJ 155W T/MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,UNKNOWN,15,98.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,NAKURU,J,PEDESTRIAN,15,15.0,NUMERIC AGE,0-17,08/11,2017,8,August,11,Friday,,,,UNKNOWN,98.0,CAUSE NOT TRACED,KCJ 155W T/MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
607,230,GATUNDU,KIAMBU,GATUNDU KENYATTA,MUTOMO,UNKNOWN,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,,PEDESTRIAN,1.0,2017-08-11 00:00:00,KIAMBU,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,230,2.0,30.0,NIGHT,,NOT RECORDED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
608,40,STAREHE,NAIROBI,THIKA ROAD,MUTHAIGA,UNKNOWN,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2017-08-11 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,08/11,2017,8,August,11,Friday,40,0.0,40.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
590,440,KILIMANI,NAIROBI,NGONG ROAD,ADAMS ARCADE,KCK 383K TOYOTA BELTA,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,40,7.0,PEDESTRIAN,1.0,2017-08-12 00:00:00,NAIROBI,F,PEDESTRIAN,40,40.0,NUMERIC AGE,35-44,08/12,2017,8,August,12,Saturday,440,4.0,40.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,KCK 383K TOYOTA BELTA,False,False,False,False,False,False,True,False,False,True,False,False,False,
591,2100,ATHI RIVER,MACHAKOS,NAIROBI MOMBASA,NATION CENTRE,KCF 629Q SUBARU FORESTER,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,30,60.0,PEDESTRIAN,1.0,2017-08-12 00:00:00,MACHAKOS,M,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,08/12,2017,8,August,12,Saturday,2100,21.0,0.0,NIGHT,60.0,PEDESTRIAN BEHAVIOUR,KCF 629Q SUBARU FORESTER,False,False,False,False,False,False,False,False,False,False,False,True,False,
592,1430,MERU,MERU,MERU NKUBU,NGONYI,KCL 205P ISUZU LORRY,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,8.0,PEDESTRIAN,1.0,2017-08-12 00:00:00,MERU,M,PEDESTRIAN,A,,ADULT,,08/12,2017,8,August,12,Saturday,1430,14.0,30.0,AFTERNOON,8.0,DRIVER / CYCLIST BEHAVIOUR,KCL 205P ISUZU LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
593,1430,KAYOLE,NAIROBI,JOGOO ROAD,RASTA STAGE,KBL 253E ISUZU CANTER,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,J,7.0,PEDESTRIAN,1.0,2017-08-12 00:00:00,NAIROBI,F,PEDESTRIAN,J,,JUVENILE,,08/12,2017,8,August,12,Saturday,1430,14.0,30.0,AFTERNOON,7.0,DRIVER / CYCLIST BEHAVIOUR,KBL 253E ISUZU CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
594,1200,LAIKIPIA,LAIKIPIA,NANYUKI BARAKA,SLAUGHTER HOUSE,KMEA 640C TIGER,THE CYCLE KNOCKED DOWN THE VICTIM,FEMALE,A,63.0,PEDESTRIAN,1.0,2017-08-12 00:00:00,LAIKIPIA,F,PEDESTRIAN,A,,ADULT,,08/12,2017,8,August,12,Saturday,1200,12.0,0.0,AFTERNOON,63.0,PEDESTRIAN BEHAVIOUR,KMEA 640C TIGER,False,False,False,False,False,False,False,False,False,False,False,True,False,
595,,LARI,KIAMBU,LARI,LARI KIAMBU,KBL 326K SALOON,THE VEHICLE LOST CONTROL AND ROLLED SEVERAL TIMES,MALE,A,26.0,PASSENGER,1.0,2017-08-12 00:00:00,KIAMBU,M,PASSENGER,A,,ADULT,,08/12,2017,8,August,12,Saturday,,,,UNKNOWN,26.0,DRIVER / CYCLIST BEHAVIOUR,KBL 326K SALOON,False,False,False,False,False,False,True,False,False,True,False,False,False,
585,1630,RUNYENJES,EMBU,EMBU-MERU,AT MUFU AREA,KBF 474S MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,60,60.0,PEDESTRIAN,1.0,2017-08-13 00:00:00,EMBU,M,PEDESTRIAN,60,60.0,NUMERIC AGE,55-64,8/13/2017,2017,8,August,13,Sunday,1630,16.0,30.0,AFTERNOON,60.0,PEDESTRIAN BEHAVIOUR,KBF 474S MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
586,1745,MAKINDU,MAKUENI,NAIROBI-MOMBASA,AT MAKINDU TOWN NEAR BRIDGE,KBV 514L/ZE 5732 VOLKSWAGEN TRAILER,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,28,64.0,PEDESTRIAN,1.0,2017-08-13 00:00:00,MAKUENI,M,PEDESTRIAN,28,28.0,NUMERIC AGE,25-34,8/13/2017,2017,8,August,13,Sunday,1745,17.0,45.0,EVENING,64.0,PEDESTRIAN BEHAVIOUR,KBV 514L/ZE 5732 VOLKSWAGEN TRAILER,False,False,False,False,False,False,False,False,True,True,False,False,False,
587,2030,NGOLIBA,KIAMBU,THIKA-MATUU,AT MAGOGONI AREA,KBN 146D MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,60,60.0,PEDESTRIAN,1.0,2017-08-13 00:00:00,KIAMBU,M,PEDESTRIAN,60,60.0,NUMERIC AGE,55-64,8/13/2017,2017,8,August,13,Sunday,2030,20.0,30.0,EVENING,60.0,PEDESTRIAN BEHAVIOUR,KBN 146D MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
588,50,DTEO STAREHE,NAIROBI,THIKA SUPERHIGH WAY,NEAR UTALII COLLEGE,KBL 325J FIELDER & KBT 596K T/ISIS,THE TOYOTA ISIS HIT THE TOYOTA FIELDER WHICH STALLED ON THE ROAD DUE TO MECHANICAL PROBLEMS,MALE,A,76.0,DRIVER,1.0,2017-08-13 00:00:00,NAIROBI,M,DRIVER,A,,ADULT,,8/13/2017,2017,8,August,13,Sunday,50,0.0,50.0,NIGHT,76.0,OBSTRUCTION,KBL 325J FIELDER & KBT 596K T/ISIS,False,False,False,False,False,False,True,False,False,True,False,False,False,
589,30,CHANGAMWE,MOMBASA,AIRPORT ROAD,NEAR BOMU AREA,KBZ 397L T/PREMIO,THE VEHICLE LOST CONTROL AND LANDED OFF THE ROAD,MALE,51,26.0,DRIVER,1.0,2017-08-13 00:00:00,MOMBASA,M,DRIVER,51,51.0,NUMERIC AGE,45-54,8/13/2017,2017,8,August,13,Sunday,30,0.0,30.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KBZ 397L T/PREMIO,False,False,False,False,False,False,True,False,False,True,False,False,False,
583,1930,KISERIAN,KAJIADO,KISERIAN MAGADI,MLIMA CHAIR LADY AREA,KBW 931Z MITSUBISHI FUSO LORRY & KCD 890S TOYOTA PROBOX,HEAD ON COLLSION,MALE,16,8.0,PASSENGER,1.0,2017-08-14 00:00:00,KAJIADO,M,PASSENGER,16,16.0,NUMERIC AGE,0-17,8/14/2017,2017,8,August,14,Monday,1930,19.0,30.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KBW 931Z MITSUBISHI FUSO LORRY & KCD 890S TOYOTA PROBOX,False,False,False,True,False,False,True,False,False,True,False,False,False,
584,1800,VOI,TAITA TAVETA,SOFIA ST BARANABUS CHURCH,NEAR SOFIA AREA,06CG03 FORD RANGER P/UP,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,8,62.0,PEDESTRIAN,1.0,2017-08-14 00:00:00,TAITA TAVETA,M,PEDESTRIAN,8,8.0,NUMERIC AGE,0-17,8/14/2017,2017,8,August,14,Monday,1800,18.0,0.0,EVENING,62.0,PEDESTRIAN BEHAVIOUR,06CG03 FORD RANGER P/UP,False,False,False,False,True,False,False,False,False,True,False,False,False,
581,2200,DIANI,KWALE,UKUNDA LIKONI ROAD,TIWI SPOTT AREA,KBS 351L PROBOX & TUKTUK KTWB 799G,HEAD ON COLLSION,MALE,27,10.0,DRIVER,1.0,2017-08-15 00:00:00,KWALE,M,DRIVER,27,27.0,NUMERIC AGE,25-34,8/15/2017,2017,8,August,15,Tuesday,2200,22.0,0.0,NIGHT,10.0,DRIVER / CYCLIST BEHAVIOUR,KBS 351L PROBOX & TUKTUK KTWB 799G,False,False,False,False,False,False,True,False,False,True,False,False,False,
582,1150,NAROMORU,NYERI,NYERI NANYUKI ROAD,AT AIRSTRIP AREA,KAM 084N L/ROVER & KMCL 787D,HEAD ON COLLSION,MALE,45,79.0,MOTORCYCLIST,1.0,2017-08-15 00:00:00,NYERI,M,M/CYCLIT,45,45.0,NUMERIC AGE,45-54,8/15/2017,2017,8,August,15,Tuesday,1150,11.0,50.0,MORNING,79.0,VEHICLE DEFECT,KAM 084N L/ROVER & KMCL 787D,False,False,False,False,False,False,False,False,False,False,False,True,False,
578,1840,KERICHO,KERICHO,KERICHO-KISUMU,SAMUTET AREA,UNREGISTERED M/CYCLE,THE M/CYCLE LOST CONTROL AND LANDED INTO A DITCH,MALE,25,54.0,PILLION PASSENGER,1.0,2017-08-16 00:00:00,KERICHO,M,P/PASSENGER,25,25.0,NUMERIC AGE,25-34,8/16/2017,2017,8,August,16,Wednesday,1840,18.0,40.0,EVENING,54.0,DRIVER / CYCLIST BEHAVIOUR,UNREGISTERED M/CYCLE,True,False,False,False,False,False,False,False,False,True,False,False,False,
579,2130,NYAHURURU,NYANDARUA,NYAHURURU-OLKALOU,OLJOROROK BRIDGE,KMCY 043P & KBN 806F MITSUBISHI CANTER,HEAD ON COLLISION,MALE,A,10.0,MOTORCYCLIST,1.0,2017-08-16 00:00:00,NYANDARUA,M,M/CYCLIST,A,,ADULT,,8/16/2017,2017,8,August,16,Wednesday,2130,21.0,30.0,NIGHT,10.0,DRIVER / CYCLIST BEHAVIOUR,KMCY 043P & KBN 806F MITSUBISHI CANTER,False,False,False,True,False,False,False,False,False,True,False,False,False,
580,2100,LANGATA,NAIROBI,SOUTHERN BY PASS,NEAR RAILA ESTATE,KCJ 344N TOYOTA SALOON,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,14,98.0,PEDESTRIAN,1.0,2017-08-16 00:00:00,NAIROBI,M,PEDESTRIAN,14,14.0,NUMERIC AGE,0-17,8/16/2017,2017,8,August,16,Wednesday,2100,21.0,0.0,NIGHT,98.0,CAUSE NOT TRACED,KCJ 344N TOYOTA SALOON,False,False,False,False,False,False,True,False,False,True,False,False,False,
573,715,LONDIANI,KERICHO,KERICHO NAKURU ROAD,AT JUBERT AREA,UAN 174S SCANIA TRAILER & KCG 863Z FH TANKER,THE VEHICLE RAMMED ON THE REAR OF THE TANKER LORRY,MALE,A,7.0,DRIVER,1.0,2017-08-18 00:00:00,KERICHO,M,DRIVER,A,,ADULT,,8/18/2017,2017,8,August,18,Friday,715,7.0,15.0,MORNING,7.0,DRIVER / CYCLIST BEHAVIOUR,UAN 174S SCANIA TRAILER & KCG 863Z FH TANKER,False,False,False,False,False,False,False,False,True,True,False,False,False,
574,700,SALAMA,MAKUENI,MOMBASA NAIROBI,NEAR KIIMA JUNCTION,KCL 879M & KBR 759P MITSUBISHI FH LORRIES,HEAD ON COLLISION,MALE,A,10.0,DRIVER,1.0,2017-08-18 00:00:00,MAKUENI,M,DRIVER,A,,ADULT,,8/18/2017,2017,8,August,18,Friday,700,7.0,0.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCL 879M & KBR 759P MITSUBISHI FH LORRIES,False,False,False,True,False,False,False,False,False,True,False,False,False,
575,700,SALAMA,MAKUENI,MOMBASA NAIROBI,NEAR KIIMA JUNCTION,KCL 879M & KBR 759P MITSUBISHI FH LORRIES,HEAD ON COLLISION,MALE,A,10.0,PASSENGER,1.0,2017-08-18 00:00:00,MAKUENI,M,PASSENGER,A,,ADULT,,8/18/2017,2017,8,August,18,Friday,700,7.0,0.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCL 879M & KBR 759P MITSUBISHI FH LORRIES,False,False,False,True,False,False,False,False,False,True,False,False,False,
576,1200,RUNYENJES,EMBU,UGWERI RUNYEJES ROAD,MWANANDEGA AREA,KAN 817A MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,8,98.0,PEDESTRIAN,1.0,2017-08-18 00:00:00,EMBU,M,PEDESTRIAN,8,8.0,NUMERIC AGE,0-17,8/18/2017,2017,8,August,18,Friday,1200,12.0,0.0,AFTERNOON,98.0,CAUSE NOT TRACED,KAN 817A MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
